Group_ID,Sub_Group_ID,id,institutionCode,catalogNumber,recordedBy,associatedCollectors,recordNumber,eventDate,habitat,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,allowed_institution_count
108,130,13598812,TEX,TEX00400050,L. C. Hinckley,,,1937-01-01,,United States,Texas,Presidio,,Marfa.,,,,,,,,,,,,83
108,130,13496707,TEX,TEX00028999,L. C. Hinckley,,,1937-01-01,,United States,Texas,Presidio,,Marfa.,,,,,,,,,,,,83
108,130,13531172,TEX,TEX00298124,L. C. Hinckley,,,1937-01-01,,United States,Texas,Presidio,,Marfa.,,,,,,,,,,,,83
108,130,13529617,TEX,TEX00296025,L. C. Hinckley,,,1937-01-01,,United States,Texas,Presidio,,Marfa.,,,,,,,,,,,,83
108,130,13532575,TEX,TEX00300070,L. C. Hinckley,,,1937-01-01,,United States,Texas,Presidio,,Marfa.,,,,,,,,,,,,83
108,130,13535219,TEX,TEX00303739,L. C. Hinckley,,,1937-01-01,,United States,Texas,Presidio,,Marfa.,,,,,,,,,,,,83
108,130,13571190,TEX,TEX00355227,L. C. Hinckley,,,1937-01-01,,United States,Texas,Presidio,,Marfa.,,,,,,,,,,,,83
108,130,13516380,TEX,TEX00210111,L. C. Hinckley,,,1937-01-01,,United States,Texas,Presidio,,Marfa.,,,,,,,,,,,,83
108,130,13530346,TEX,TEX00297036,L. C. Hinckley,,,1937-07-12,,United States,Texas,Presidio,,Marfa.,,,,,,,,,,,,83
108,130,13541071,TEX,TEX00313640,L. C. Hinckley,,,1937-07-27,,United States,Texas,Presidio,,Marfa.,,,,,,,,,,,,83
108,130,13541546,TEX,TEX00314288,L. C. Hinckley,,,1937-08-01,,United States,Texas,Presidio,,Marfa.,,,,,,,,,,,,83
108,130,13552093,TEX,TEX00329099,L. C. Hinckley,,,1937-08-01,,United States,Texas,Presidio,,Marfa.,,,,,,,,,,,,83
108,130,13518742,TEX,TEX00262882,L. C. Hinckley,,,1937-08-24,,United States,Texas,Presidio,,Marfa.,,,,,,,,,,,,83
108,130,13483185,TEX,TEX00008435,L. C. Hinckley,,,1938-06-01,,United States,Texas,Presidio,,Marfa.,,,,,,,,,,,,83
108,130,13530125,TEX,TEX00296726,L. C. Hinckley,,,1939-08-18,,United States,Texas,Presidio,,Marfa.,,,,,,,,,,,,83
108,130,13576085,TEX,TEX00362969,L. C. Hinckley,,,1939-08-28,,United States,Texas,Presidio,,Marfa.,,,,,,,,,,,,83
108,131,14240782,BRIT,BRIT299512,L. C. Hinckley,,676.0,1936-07-00,,United States,Texas,Presidio,,Marfa.,,,,,,,,,,,,83
108,132,13589553,TEX,TEX00387573,L. C. Hinckley,,1235.0,1939-01-01,,United States,Texas,Presidio,,Marfa.,,,,,,,,,,,,83
108,132,13534718,TEX,TEX00302905,L. C. Hinckley,,1233.0,1939-01-01,,United States,Texas,Presidio,,Marfa.,,,,,,,,,,,,83
108,133,13488225,TEX,TEX00015974,L. C. Hinckley,,1013.0,1936-09-01,,United States,Texas,Presidio,,Marfa.,,,,,,,,,,,,83
108,134,13604361,TEX,TEX00407663,L. C. Hinckley,,1116.0,1938-01-01,,United States,Texas,Presidio,,Marfa.,,,,,,,,,,,,83
108,135,13484872,TEX,TEX00011003,L. C. Hinckley,,1020.0,1937-08-12,,United States,Texas,Presidio,,Marfa.,,30.307938,-104.019072,,10000.0,,,,,,,83
108,136,13483158,TEX,TEX00008396,L. C. Hinckley,,1053.0,1937-09-01,,United States,Texas,Presidio,,Marfa.,,,,,,,,,,,,83
108,137,13514957,TEX,TEX00207521,L. C. Hinckley,,1079.0,1937-01-01,,United States,Texas,Presidio,,Marfa.,,,,,,,,,,,,83
108,138,13566172,TEX,TEX00347955,L. C. Hinckley,,1012.0,1937-07-12,,United States,Texas,Presidio,,Marfa.,,,,,,,,,,,,83
108,139,13613089,TEX,TEX00427236,L. C. Hinckley,,1089.0,1938-01-01,,United States,Texas,Presidio,,Marfa.,,,,,,,,,,,,83
108,139,13613077,TEX,TEX00427221,L. C. Hinckley,,1089.0,1938-01-01,,United States,Texas,Presidio,,Marfa.,,,,,,,,,,,,83
108,140,13587064,TEX,TEX00384288,L. C. Hinckley,,1057.0,1937-01-01,,United States,Texas,Presidio,,Marfa.,,30.3078,-104.0189,,10000.0,,,,,,,83
108,140,13612355,TEX,TEX00426273,L. C. Hinckley,,1056.0,1937-01-01,,United States,Texas,Presidio,,Marfa.,,,,,,,,,,,,83
108,140,13597704,TEX,TEX00398455,L. C. Hinckley,,1058.0,1937-01-01,,United States,Texas,Presidio,,Marfa.,,,,,,,,,,,,83
108,141,13607026,TEX,TEX00412404,L. C. Hinckley,,1016.0,1937-08-01,,United States,Texas,Presidio,,Marfa.,,30.307938,-104.019072,,10000.0,,,,,,,83
108,142,13571586,TEX,TEX00355786,L. C. Hinckley,,1014.0,1937-01-01,,United States,Texas,Presidio,,Marfa.,,,,,,,,,,,,83
108,143,13531805,TEX,TEX00299015,L. C. Hinckley,,355.0,1936-01-01,,United States,Texas,Presidio,,Marfa.,,,,,,,,,,,,83
2025,2309,13570258,TEX,TEX00353850,Mary S. Young,,,1914-09-08,,United States,Texas,Presidio,,Foothills of Chinati Mts.,,,,,,,,,,,,43
2025,2309,13550206,TEX,TEX00326379,Mary S. Young,,,1914-09-08,,United States,Texas,Presidio,,Foothills of Chinati Mts.,,,,,,,,,,,,43
2025,2309,13533212,TEX,TEX00300813,Mary S. Young,,,1914-09-08,,United States,Texas,Presidio,,Foothills of Chinati Mts.,,,,,,,,,,,,43
2025,2309,13531736,TEX,TEX00298915,Mary S. Young,,,1914-09-08,,United States,Texas,Presidio,,Foothills of Chinati Mts.,,,,,,,,,,,,43
2025,2309,13586957,TEX,TEX00384128,Mary S. Young,,,1914-09-08,,United States,Texas,Presidio,,Foothills of Chinati Mts.,,,,,,,,,,,,43
2025,2309,13599962,TEX,TEX00401711,Mary S. Young,,329.0,1914-09-08,,United States,Texas,Presidio,,Foothills of Chinati Mts.,,,,,,,,,,,,43
2025,2309,13554965,TEX,TEX00332834,Mary S. Young,,,1914-09-08,,United States,Texas,Presidio,,Foothills of Chinati Mts.,,,,,,,,,,,,43
2025,2309,13587323,TEX,TEX00384643,Mary S. Young,,,1914-09-09,,United States,Texas,Presidio,,Foothills of Chinati Mts.,,,,,,,,,,,,43
2025,2309,13560055,TEX,TEX00339650,Mary S. Young,,,1914-09-09,,United States,Texas,Presidio,,Foothills of Chinati Mts.,,,,,,,,,,,,43
2025,2309,13500010,TEX,TEX00035501,Mary S. Young,,,1914-09-09,,United States,Texas,Presidio,,Foothills of Chinati Mts.,,,,,,,,,,,,43
2025,2309,13587126,TEX,TEX00384376,Mary S. Young,,,1914-09-09,,United States,Texas,Presidio,,Foothills of Chinati Mts.,,,,,,,,,,,,43
2025,2309,13591153,TEX,TEX00389822,Mary S. Young,,,1914-09-09,,United States,Texas,Presidio,,Foothills of Chinati Mts.,,,,,,,,,,,,43
2025,2309,13558433,TEX,TEX00337416,Mary S. Young,,,1914-09-09,,United States,Texas,Presidio,,Foothills of Chinati Mts.,,,,,,,,,,,,43
2025,2309,13585388,TEX,TEX00381564,Mary S. Young,,,1914-09-09,Foothills.,United States,Texas,Presidio,,Foothills of Chinati Mts.,,,,,,,,,,,,43
2025,2309,13553735,TEX,TEX00331250,Mary S. Young,,,1914-09-11,,United States,Texas,Presidio,,Foothills of Chinati Mts.,,,,,,,,,,,,43
2025,2309,13552601,TEX,TEX00329765,Mary S. Young,,,1914-09-11,,United States,Texas,Presidio,,Foothills of Chinati Mts.,,,,,,,,,,,,43
2025,2309,13533211,TEX,TEX00300812,Mary S. Young,,,1914-09-11,,United States,Texas,Presidio,,Foothills of Chinati Mts.,,,,,,,,,,,,43
2025,2309,13552706,TEX,TEX00329901,Mary S. Young,,,1914-09-11,,United States,Texas,Presidio,,Foothills of Chinati Mts.,,,,,,,,,,,,43
2025,2309,13547212,TEX,TEX00322276,Mary S. Young,,,1914-09-11,,United States,Texas,Presidio,,Foothills of Chinati Mts.,,,,,,,,,,,,43
2025,2309,13561846,TEX,TEX00342075,Mary S. Young,,,1914-09-11,Foothills.,United States,Texas,Presidio,,Foothills of Chinati Mts.,,,,,,,,,,,,43
2025,2309,13574804,TEX,TEX00360979,Mary S. Young,,,1914-09-11,,United States,Texas,Presidio,,Foothills of Chinati Mts.,,,,,,,,,,,,43
2025,2309,13535232,TEX,TEX00303760,Mary S. Young,,,1914-09-11,,United States,Texas,Presidio,,Foothills of Chinati Mts.,,,,,,,,,,,,43
2025,2309,13577408,TEX,TEX00364675,Mary S. Young,,,1914-09-11,,United States,Texas,Presidio,,Foothills of Chinati Mts.,,,,,,,,,,,,43
2025,2309,13533209,TEX,TEX00300809,Mary S. Young,,,1914-09-11,Flowers white.,United States,Texas,Presidio,,Foothills of Chinati Mts.,,,,,,,,,,,,43
2025,2309,13602740,TEX,TEX00405389,Mary S. Young,,,1914-09-11,,United States,Texas,Presidio,,Foothills of Chinati Mts.,,,,,,,,,,,,43
2025,2309,13554964,TEX,TEX00332833,Mary S. Young,,,1914-09-11,,United States,Texas,Presidio,,Foothills of Chinati Mts.,,,,,,,,,,,,43
2025,2309,13561848,TEX,TEX00342078,Mary S. Young,,,1914-09-11,Foothills.,United States,Texas,Presidio,,Foothills of Chinati Mts.,,,,,,,,,,,,43
2025,2309,13534924,TEX,TEX00303198,Mary S. Young,,,1914-09-11,,United States,Texas,Presidio,,Foothills of Chinati Mts.,,,,,,,,,,,,43
2025,2309,13558220,TEX,TEX00337136,Mary S. Young,,,1914-09-11,,United States,Texas,Presidio,,Foothills of Chinati Mts.,,,,,,,,,,,,43
2025,2309,13580213,TEX,TEX00368259,Mary S. Young,,,1914-09-11,,United States,Texas,Presidio,,Foothills of Chinati Mts.,,,,,,,,,,,,43
2025,2310,13599974,TEX,TEX00401729,Mary S. Young,,,1914-09-06,,United States,Texas,Presidio,,Foothills of Chinati Mts.,,,,,,,,,,,,43
2025,2310,13591281,TEX,TEX00389973,Mary S. Young,,,1914-09-06,,United States,Texas,Presidio,,Foothills of Chinati Mts.,,,,,,,,,,,,43
2025,2310,13573176,TEX,TEX00357878,Mary S. Young,,,1914-09-06,"Canyon sides, very abundant.",United States,Texas,Presidio,,Foothills of Chinati Mts.,,,,,,,,,,,,43
2025,2310,13550207,TEX,TEX00326380,Mary S. Young,,,1914-09-06,,United States,Texas,Presidio,,Foothills of Chinati Mts.,,,,,,,,,,,,43
2025,2310,13557244,TEX,TEX00335872,Mary S. Young,,,1914-09-06,,United States,Texas,Presidio,,Foothills of Chinati Mts.,,,,,,,,,,,,43
2025,2310,13535059,TEX,TEX00303451,Mary S. Young,,,1914-09-06,,United States,Texas,Presidio,,Foothills of Chinati Mts.,,,,,,,,,,,,43
2025,2310,13606195,TEX,TEX00411215,Mary S. Young,,,1914-09-06,,United States,Texas,Presidio,,Foothills of Chinati Mts.,,,,,,,,,,,,43
2025,2310,13530608,TEX,TEX00297401,Mary S. Young,,,1914-09-07,,United States,Texas,Presidio,,Foothills of Chenati Mts.,,,,,,,,,,,,43
2025,2310,13603410,TEX,TEX00406354,Mary S. Young,,,1914-09-07,,United States,Texas,Presidio,,Foothills of Chinati Mts.,,,,,,,,,,,,43
2025,2310,13532008,TEX,TEX00299312,Mary S. Young,,,1914-09-07,,United States,Texas,Presidio,,Foothills of Chinati Mts.,,,,,,,,,,,,43
2025,2310,13531139,TEX,TEX00298084,Mary S. Young,,,1914-09-07,,United States,Texas,Presidio,,Foothills of Chinati Mts.,,,,,,,,,,,,43
2025,2310,13593982,TEX,TEX00393627,Mary S. Young,,,1914-09-07,,United States,Texas,Presidio,,Foothills of Chinati Mts.,,,,,,,,,,,,43
2025,2310,13611045,TEX,TEX00424764,Mary S. Young,,,1914-09-07,Abundant in canyon.,United States,Texas,Presidio,,Foothills of Chinati Mts.,,,,,,,,,,,,43
1925,2163,13632379,TEX,TEX00465465,William R. Carr|Debbie Benesh,,,2012-07-17,"In grassland on silty to gravelly soils in broad valley among low rocky hills on gently rolling landscape underlain by a mix of Perdiz Conglomerate (a fanglomerate of variable composition) and Quaternary alluvium. Associates included Aristida adscencionis, Bouteloua barbata, B. gracilis, Croton pottsii, Cryptantha sp., Dasylirion leiophyllum, Ephedra trifurca, Evolvulus nuttallianus, Panicum obtusum, Rhynchosia senna var. texana, Thelesperma megapotamicum, Tidestroemia lanuginosa, Verbesina encelioides, Yucca elata.",United States,Texas,Presidio,,Ca. 2.4-2.5 airmiles NW of jct. US Rt. 67 and US Rt. 90 in downtown Marfa. SE part of Mimms Ranch. Marfa Quadrangle.,,30.3263,-104.05663,,,,,,,,,36
1925,2163,13629114,TEX,TEX00459855,William R. Carr|Debbie Benesh,,,2012-07-17,"In grassland on silty to gravelly soils in broad valley among low rocky hills on gently rolling landscape underlain by a mix of Perdiz Conglomerate (a fanglomerate of variable composition) and Quaternary alluvium. Associates include Aristida adscencionis, Bouteloua barbata, B. gracilis, Croton pottsii, Cryptantha sp., Dasylirion leiophyllum, Ephedra trifurca, Evolvulus nuttallianus, Panicum obtusum, Setaria leucopila, Thelesperma megapotamicum, Tidestroemia lanuginosa, Verbesina encelioides, Yucca elata.",United States,Texas,Presidio,,Ca. 2.4-2.5 airmiles NW of jct. US Rt. 67 and US Rt. 90 in downtown Marfa. SE part of Mimms Ranch. Marfa Quadrangle.,,30.3263,-104.05663,,,,,,,,,36
1925,2163,13628953,TEX,TEX00459687,William R. Carr|Debbie Benesh,,,2012-07-17,"In grassland on silty to gravelly soils in broad valley among low rocky hills on gently rolling landscape underlain by a mix of Perdiz Conglomerate (a fanglomerate of variable composition) and Quaternary alluvium. Associates included Aristida adscencionis, Bouteloua barbata, B. gracilis, Croton pottsii, Cryptantha sp., Dasylirion leiophyllum, Ephedra trifurca, Evolvulus nuttallianus, Rhynchosia senna var. texana, Setaria leucopila, Thelesperma megapotamicum, Tidestroemia lanuginosa, Verbesiana encelioides, Yucca elata.",United States,Texas,Presidio,,Ca. 2.4-2.5 airmiles NW of Jct. US Rt. 67 and US Rt. 90 in downtown Marfa. SE part of Mimms Ranch. Marfa Quadrangle.,,30.3263,-104.05663,,,,,,,,,36
1925,2163,13632380,TEX,TEX00465466,William R. Carr|Debbie Benesh,,,2012-07-17,"In grassland on silty to gravelly soils in broad valley among low rocky hills on gently rolling landscape underlain by a mix of Perdiz Conglomerate (a fanglomerate of variable composition) and Quaternary alluvium. Associates included Aristida adscencionis, Bouteloua barbata, Croton pottsii, Cryptantha sp., Dasylirion leiophyllum, Ephedra trifurca, Evolvulus nuttallianus, Panicum obtusum, Rhynchosia senna var. texana, Setaria leucopila, Thelesperma megapotamicum, Tidestroemia lanuginosa, Verbesina encelioides, Yucca elata.",United States,Texas,Presidio,,Ca. 2.4-2.5 airmiles NW of jct. US Rt. 67 and US Rt. 90 in downtown Marfa. SE part of Mimms Ranch. Marfa Quadrangle.,,30.3263,-104.05663,,,,,,,,,36
1925,2163,13631518,TEX,TEX00464311,William R. Carr|Debbie Benesh,,31337.0,2012-07-19,"In mixed grassland / shrubland on stony soils on short rocky S-facing slope of low hill on gently rolling landscape underlain by a mix of Perdiz Conglomerate (a fanglomerate of variable composition) and Quaternary alluvium. Associates included Allionia incarnata, Baileya multiradiata, Calylophus hartwegii, Chamaesyce revoluta, C. serrula, C. theriaca, Condalia ericoides, Croton pottsii, Dalea frutescens, D. lachnostachys, D. wrightii, Echinocereus pectinatus, Ephedra trifurca, Koeberlinia spinosa, Krameria sp., Melampodium leucanthum, Nolina texana, Panicum hallii, Physaria fendleri, Poinsettia davidii, Polygala lindheimeri, Psilostrophe tagetoides, Tidestromia lanuginosa, Yucca elata.",United States,Texas,Presidio,,Ca. 4.0-4.1 airmiles NW of jct. US Rt. 67 and US Rt. 90 in downtown Marfa. SW part of Mimms Ranch. Marfa Quadrangle.,,30.34928,-104.07055,,,,,,,,,36
1925,2163,13632422,TEX,TEX00465508,William R. Carr|Debbie Benesh,,31339.0,2012-07-19,"In mixed grassland / shrubland on stony soils on short rocky S-facing slope of low hill on gently rolling landscape underlain by a mix of Perdiz Conglomerate (a fanglomerate of variable composition) and Quaternary alluvium. Associates included Allionia incarnata, Baileya multiradiata, Calylophus hartwegii, Chamaesyce revoluta, C. serrula, C. theriaca, Condalia ericoides, Croton pottsii, Dalea frutescens, D. lachnostachys, Echinocereus pectinatus, Ephedra trifurca, Koeberlinia spinosa, Krameria sp., Melampodium leucanthum, Nolina texana, Panicum hallii, Physaria fendleri, Poinsettia davidii, Polygala lindheimeri, Psilostrophe tagetoides, Sida abutifolia, Tidestromia lanuginosa, Yucca elata.",United States,Texas,Presidio,,Ca. 4.0-4.1 airmiles NW of jct. US Rt. 67 and US Rt. 90 in downtown Marfa. SW part of Mimms Ranch. Marfa Quadrangle.,,30.34928,-104.07055,,,,,,,,,36
1925,2163,13631521,TEX,TEX00464314,William R. Carr|Debbie Benesh,,31331.0,2012-07-19,"In mixed grassland / shrubland on gravelly silty soils on level to very gently sloping site, on gently rolling landscape underlain by a mix of Perdiz Conglomerate (a fanglomerate of variable composition) and Quaternary alluvium. Associates included Abronia angustifolia, Aphanostephus ramosissimus, Bouteloua barbata, B. gracilis, Chamaesyce 31332, Psilostrophe tagetoides, Senna bauhinioides, Zinnia grandiflora, Acacia constricta, small Prosopis sp.",United States,Texas,Presidio,,Ca. 4.0-4.1 airmiles NW to WNW of jct. US Rt. 67 and US Rt. 90 in downtown Marfa. SW part of Mimms Ranch. Marfa Quadrangle.,,30.34397,-104.07487,,,,,,,,,36
1925,2163,13632424,TEX,TEX00465510,William R. Carr|Debbie Benesh,,31341.0,2012-07-19,"In mixed grassland / shrubland on stony soils on short rocky S-facing slope of low hill on gently rolling landscape underlain by a mix of Perdiz Conglomerate (a fanglomerate of variable composition) and Quaternary alluvium. Associates included Allionia incarnata, Baileya multiradiata, Calylophus hartwegii, Chamaesyce revoluta, C. serrula, Condalia ericoides, Croton pottsii, Dalea frutescens, D. lachnostachys, D. wrightii, Echinocereus pectinatus, Ephedra trifurca, Koeberlinia spinosa, Krameria sp., Melampodium leucanthum, Nolina texana, Panicum hallii, Physaria fendleri, Poinsettia davidii, Polygala lindheimeri, Psilostrophe tagetoides, Sida abutifolia, Tidestromia lanuginosa, Yucca elata.",United States,Texas,Presidio,,Ca. 4.0-4.1 airmiles NW of jct. US Rt. 67 and US Rt. 90 in downtown Marfa. SW part of Mimms Ranch. Marfa Quadrangle.,,30.34928,-104.07055,,,,,,,,,36
1925,2163,13609600,TEX,TEX00419765,William R. Carr|Debbie Benesh,,31330.0,2012-07-19,"In mixed grassland / shrubland on gravelly silty soils on level to very gently sloping site, on gently rolling landscape underlain by a mix of Perdiz Conglomerate (a fanglomerate of variable composition) and Quaternary alluvium. Associates included Abronia angustifolia, Aphanostephus ramosissimus, Bouteloua barbata, B. gracilis, Chamaesyce indivisa, Psilostrophe tagetoides, Senna bauhinioides, Zinnia grandiflora, Acacia constricta, small Prosopis sp.",United States,Texas,Presidio,,Ca. 4.0-4.1 airmiles NW to WNW of jct. US Rt. 67 and US Rt. 90 in downtown Marfa. SW part of Mimms Ranch. Marfa Quadrangle.,,30.34397,-104.07487,,,,,,,,,36
