Group_ID,Sub_Group_ID,id,institutionCode,catalogNumber,recordedBy,associatedCollectors,recordNumber,eventDate,habitat,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,allowed_institution_count
22,31,24929275,BRIT,BRIT449921,D. H. Riskind,,1608.0,1973-11-01,,United States,Texas,El Paso,,Hueco Tanks State Park,,,,,,,,,,,,40
22,31,26807449,BRIT,BRIT374895,D. H. Riskind,,1603.0,1973-11-01,,United States,Texas,El Paso,,Hueco Tanks State Park.,,,,,,,,,,,,40
22,31,26832523,BRIT,BRIT479211,D. H. Riskind,,1619.0,1973-11-01,,United States,Texas,El Paso,,Hueco Tanks State Park.,,,,,,,,,,,,40
22,32,14230632,BRIT,BRIT274442,D. H. Riskind,,1569.0,1973-10-31,,United States,Texas,El Paso,,Hueco Tanks State Park.,,,,,,,,,,,,40
22,32,24845329,BRIT,BRIT359523,D. H. Riskind,,1567.0,1973-10-31,,United States,Texas,El Paso,,Hueco Tanks State Park.,,,,,,,,,,,,40
22,32,26817992,BRIT,BRIT397931,D. H. Riskind,,1573.0,1973-10-31,,United States,Texas,El Paso,,Hueco Tanks State Park.,,,,,,,,,,,,40
22,33,14243972,BRIT,BRIT328811,D. H. Riskind,,1599.0,1973-11-01,,United States,Texas,El Paso,,Hueco Tanks State Park.,,,,,,,,,,,,40
22,33,14254244,BRIT,BRIT338475,D. H. Riskind,,1600.0,1973-11-01,,United States,Texas,El Paso,,Hueco Tanks State Park.,,,,,,,,,,,,40
22,33,16477592,BRIT,BRIT458886,D. H. Riskind,,1602.0,1973-11-01,,United States,Texas,El Paso,,Hueco Tanks State Park.,,,,,,,,,,,,40
22,33,24842431,BRIT,BRIT355353,D. H. Riskind,,1598.0,1973-11-01,,United States,Texas,El Paso,,Hueco Tanks State Park.,,,,,,,,,,,,40
22,33,24932219,BRIT,BRIT398181,D. H. Riskind,,1597.0,1973-11-01,,United States,Texas,El Paso,,Hueco Tanks State Park.,,,,,,,,,,,,40
22,34,24847001,BRIT,BRIT361771,D.H. Riskind,,1595.0,1973-09-01,,United States,Texas,El Paso,,Hueco Tanks State Park.,,,,,,,,,,,,40
32,47,14226513,BRIT,BRIT260377,Barton H. Warnock,,7363.0,1947-09-08,In limestone soil.,United States,Texas,El Paso,,McKelligan Canyon; Franklin Mountains.,,,,,,,,,,,,40
32,47,14231828,BRIT,BRIT260501,Barton H. Warnock,,7367.0,1947-09-08,In limestone soil in canyon.,United States,Texas,El Paso,,McKelligan Canyon; Franklin Mountains.,,,,,,,,,,,,40
32,47,14236353,BRIT,BRIT300340,Barton H. Warnock,,7371.0,1947-09-08,In limestone soil.,United States,Texas,El Paso,,McKelligan Canyon; Franklin Mountains.,,,,,,,,,,,,40
32,47,14240629,BRIT,BRIT299208,Barton H. Warnock,,7359.0,1947-09-08,In limestone soil.,United States,Texas,El Paso,,McKelligon Canyon; Franklin Mountains.,,,,,,,,,,,,40
32,47,14240682,BRIT,BRIT299472,Barton H. Warnock,,7372.0,1947-09-08,In limestone soil.,United States,Texas,El Paso,,McKelligon Canyon; Franklin Mountains.,,,,,,,,,,,,40
32,47,16473881,BRIT,BRIT456180,Barton H. Warnock,,7358.0,1947-09-08,In limestone soil.,United States,Texas,El Paso,,McKilligan Canyon; Franklin Mountains.,,,,,,,,,,,,40
32,47,24839386,BRIT,BRIT351330,Barton H.Warnock,,7353.0,1947-09-08,,United States,Texas,El Paso,,McKilligan Canyon; Franklin Mountains.,,,,,,,,,,,,40
32,47,24848771,BRIT,BRIT363890,Barton H. Warnock,,7365.0,1947-09-08,,United States,Texas,El Paso,,McKelligna Canyon; Franklin Mountains,,,,,,,,,,,,40
32,47,13462894,LL,LL00424254,Barton H. Warnock,,7358.0,1947-09-08,Infrequent on limestone soil.,United States,Texas,El Paso,,"McKilligan Canyon, Franklin Mountains.",,,,,,,,,,,,40
32,47,31276665,LL,LL00578704,Barton H. Warnock,,7365.0,1947-09-08,Limestone soil.,United States,Texas,El Paso,,McKelligan Canyon; Franklin Mountains.,,,,,,,,,,,,40
32,47,13440220,LL,LL00323329,Barton H. Warnock,,7362.0,1947-09-08,Infrequent in limestone soil.,United States,Texas,El Paso,,McKelligan Canyon; Franklin Mountains.,,,,,,,,,,,,40
32,47,13444566,LL,LL00340080,Barton H. Warnock,,7364.0,1947-09-08,Frequent in limestone soil.,United States,Texas,El Paso,,McKelligan Canyon; Franklin Mountains.,,,,,,,,,,,,40
32,47,13438512,LL,LL00317456,Barton H. Warnock,,7373.0,1947-09-08,Frequent in limestone soil.,United States,Texas,El Paso,,McKelligan Canyon; Franklin Mountains.,,,,,,,,,,,,40
32,47,13437130,LL,LL00312596,Barton H. Warnock,,7371.0,1947-09-08,Infrequent low shrub in limestone soil.,United States,Texas,El Paso,,McKelligon Canyon; Franklin Mountains.,,31.836843,-106.473483,,10000.0,,,,,,,40
32,47,13558216,TEX,TEX00337128,Barton H. Warnock,,7357.0,1947-09-08,Infrequent in limestone soil.,United States,Texas,El Paso,,McKelligon Canyon; Franklin Mountains.,,,,,,,,,,,,40
32,47,13581343,TEX,TEX00369795,Barton H. Warnock,,7365.0,1947-09-08,Rare shrub; flws. lavender-purple; limestone soil.,United States,Texas,El Paso,,McKelligan Canyon; Franklin Mountains.,,,,,,,,,,,,40
32,47,13612626,TEX,TEX00426634,Barton H. Warnock,,7366.0,1947-09-08,Infrequent low shrub in limestone soil.,United States,Texas,El Paso,,McKelligan Canyon. Franklin Mountains.,,,,,,,,,,,,40
32,47,13518791,TEX,TEX00262958,Barton H. Warnock,,7355.0,1947-09-08,Frequent in limestone soil.,United States,Texas,El Paso,,McKilligan Canyon; Franklin Mountains.,,,,,,,,,,,,40
32,47,13530594,TEX,TEX00297382,Barton H. Warnock,,7361.0,1947-09-08,Infrequent in limestone soil; McKelligan Canyon.,United States,Texas,El Paso,,McKelligan Canyon; Franklin Mountains.,,,,,,,,,,,,40
32,47,31242602,TEX,TEX00572879,Barton H. Warnock,,7362.0,1947-09-08,In limestone soil.,United States,Texas,El Paso,,McKelligan Canyon; Franklin Mountains.,,,,,,,,,,,,40
32,47,7246611,SRSC,00000496,Barton H. Warnock,,7370.0,1947-09-08,,USA,Texas,El Paso,,McKelligan Canyon; Franklin Mountains.,,31.837626,-106.481603,,1171.0,,ntay8638 (2016-01-30 10:45:00),,georef batch tool 2016-01-30; GeoLocate,reviewed - medium confidence,31.84304Â°N / 106.49001Â°W,40
32,48,14240865,BRIT,BRIT309847,Barton H. Warnock,,8241.0,1948-08-31,"In mid canyon, limestone soil",United States,Texas,El Paso,,"McKelligon Canyon, Franklin Mountains.",,,,,,,,,,,,40
32,48,13444977,LL,LL00341882,Barton H. Warnock,,8236.0,1948-08-31,Infrequent in limestone soil.,United States,Texas,El Paso,,Mid McKelligan Canyon; Franklin Mountains.,,,,,,,,,,,,40
32,48,13444565,LL,LL00340079,Barton H. Warnock,,8237.0,1948-08-31,Sparse in limestone soil.,United States,Texas,El Paso,,Mid McKelligan Canyon; Franklin Mountains.,,,,,,,,,,,,40
32,49,14244617,BRIT,BRIT331174,Barton H. Warnock,,7376.0,1947-09-08,"In limestone soil, canyon.",United States,Texas,El Paso,,McKelligon Canyon; Franklin Mountains.,,,,,,,,,,,,40
32,49,24928817,BRIT,BRIT451000,Barton H. Warnock,,7375.0,1947-09-08,Limestone soil.,United States,Texas,El Paso,,McKelligan Canyon in Franklin Mountains.,,,,,,,,,,,,40
32,49,13434114,LL,LL00302574,Barton H. Warnock,,7375.0,1947-09-08,Frequent in limestone soil.,United States,Texas,El Paso,,McKelligan Canyon in Franklin Mountains.,,,,,,,,,,,,40
32,49,13444975,LL,LL00341879,Barton H. Warnock,,7374.0,1947-09-08,Frequent in limestone soil.,United States,Texas,El Paso,,McKelligan Canyon in Franklin Mountains.,,,,,,,,,,,,40
32,50,24842708,BRIT,BRIT355630,Barton H. Warnock,,10025.0,1951-08-28,,United States,Texas,El Paso,,McKelligen Canyon; Franklin Mountains.,,,,,,,,,,,,40
32,50,24851162,BRIT,BRIT367862,Barton H. Warnock,,10019.0,1951-08-28,Limestone soil.,United States,Texas,El Paso,,McKelligen Canyon; Franklin Mountains.,,,,,,,,,,,,40
32,51,24845333,BRIT,BRIT359527,Barton H. Warnock,,7350.0,1947-09-08,,United States,Texas,El Paso,,McKilligan Canyon; Franklin Mountains.,,,,,,,,,,,,40
32,51,13455715,LL,LL00388782,Barton H. Warnock,,7350.0,1947-09-08,"Infrequent low shrub, limestone soil.",United States,Texas,El Paso,,"McKilligan Canyon, Franklin Mountains.",,31.830307,-106.473408,,10000.0,,,,,,,40
32,51,13444981,LL,LL00341902,Barton H. Warnock,,7345.0,1947-09-08,Frequent in limestone soil.,United States,Texas,El Paso,,McKilligan Canyon; Franklin Mountains.,,,,,,,,,,,,40
32,51,13591490,TEX,TEX00390247,Barton H. Warnock,,7351.0,1947-09-08,Infrequent in limestone soil.,United States,Texas,El Paso,,McKelligan Canyon; Franklin Mountains.,,,,,,,,,,,,40
32,51,13561775,TEX,TEX00341962,Barton H. Warnock,,7343.0,1947-09-08,Infrequent; annual; limestone soil.,United States,Texas,El Paso,,McKilligan Canyon; Franklin Mountains.,,,,,,,,,,,,40
32,51,13616571,TEX,TEX00439745,Barton H. Warnock,,7341.0,1947-09-08,Frequent in limestone.,United States,Texas,El Paso,,McKelligan Canyon; Franklin Mountains.,,,,,,,,,,,,40
32,52,26784430,BRIT,BRIT350201,Barton H. Warnock,,9391.0,1950-08-27,In limestone soil,United States,Texas,El Paso,,In McKelligan Canyon; Frankling Mountains,,,,,,,,,,,,40
32,53,13587699,TEX,TEX00385117,Barton H. Warnock,,7353.0,1957-09-08,Infrequent (flowers deep purple) limestone soil.,United States,Texas,El Paso,,"McKilligan Canyon, Franklin Mountains.",,,,,,,,,,,,40
32,54,13562142,TEX,TEX00342441,Barton H. Warnock,,10093.0,1951-09-03,Infrequent perennial; limestone soil.,United States,Texas,El Paso,,McKilligan Canyon; Franklin Mountains.,,,,,,,,,,,,40
32,55,13547200,TEX,TEX00322259,Barton H. Warnock,,7344.0,1947-12-08,Frequent in limestone soil.,United States,Texas,El Paso,,McKelligon Canyon; Franklin Mountains.,,,,,,,,,,,,40
32,56,13531360,TEX,TEX00298364,Barton H. Warnock,,7674.0,1948-03-26,Sparce in limestone soil.,United States,Texas,El Paso,,McKelligon Canyon; Franklin Mountains.,,,,,,,,,,,,40
69,106,13421458,LL,LL00028676,Barton H. Warnock,,7669.0,1948-03-25,Common in limestone soil.,United States,Texas,El Paso,,McKelligon Canyon; Franklin Mts.; El Paso.,,,,,,,,,,,,40
69,106,14229295,BRIT,BRIT274651,Barton H. Warnock,,,1948-03-26,In limestone soil in canyon.,United States,Texas,El Paso,,"McKelligon Canyon, Franklin Mts. El Paso.",,,,,,,,,,,,40
69,106,14254888,BRIT,BRIT339873,Barton H. Warnock,,7669.0,1948-03-26,In limestone soil.,United States,Texas,El Paso,,"McKellingon Canyon, Franklin Mts., El Paso.",,,,,,,,,,,,40
69,106,14257265,BRIT,BRIT493438,Barton H. Warnock,,7661.0,1948-03-26,In limestone soil.,United States,Texas,El Paso,,McKelligon Canyon; Franklin Mts.; El Paso.,,,,,,,,,,,,40
69,106,14257272,BRIT,BRIT493431,Barton H. Warnock,,7661.0,1948-03-26,In limestone soil.,United States,Texas,El Paso,,McKelligon Canyon; Franklin Mts.; El Paso.,,,,,,,,,,,,40
69,106,24924320,BRIT,BRIT386471,Barton H. Warnock,,7664.0,1948-03-26,Infrequent in limestone soil.,United States,Texas,El Paso,,McKelligon Canyon; Franklin Mts; El Paso,,,,,,,,,,,,40
69,106,30674530,BRIT,BRIT776052,Barton H. Warnock,,7670.0,1948-03-26,In limestone soil.,United States,Texas,El Paso,,McKelligon Canyon. Franklin Mts. El Paso.,,,,,,,,,,,,40
69,106,25267146,BRIT,BRIT539195,Barton H. Warnock,,7664.0,1948-03-26,infrequent in limestone soil,United States,Texas,El Paso,,McKelligon Canyon; Franklin Mts; El Paso.,,,,,,,,,,,,40
69,106,13442502,LL,LL00331920,Barton H. Warnock,,7667.0,1948-03-26,Common in limestone soil.,United States,Texas,El Paso,,McKelligon Canyon; Franklin Mts.; El Paso.,,,,,,,,,,,,40
69,106,13458637,LL,LL00400317,Barton H. Warnock,,7661.0,1948-03-26,Common and widespread in limestone soil.,United States,Texas,El Paso,,McKelligon Canyon; Franklin Mts; El Paso.,,,,,,,,,,,,40
69,106,13428968,LL,LL00285071,Barton H. Warnock,,7671.0,1948-03-26,Common in limestone soil.,United States,Texas,El Paso,,McKelligon Canyon; Franklin Mts; El Paso.,,,,,,,,,,,,40
69,106,13447800,LL,LL00352232,Barton H. Warnock,,7666.0,1948-03-26,Infrequent in limestone soil.,United States,Texas,El Paso,,"McKellingon Canyon, Franklin Mts., El Paso.",,,,,,,,,,,,40
69,106,13433137,LL,LL00298686,Barton H. Warnock,,7673.0,1948-03-26,Common in limestone soil.,United States,Texas,El Paso,,McKelligon Canyon; Franklin Mts.; El Paso.,,,,,,,,,,,,40
69,106,13442795,LL,LL00333124,Barton H. Warnock,,7664.0,1948-03-26,Infrequent in limestone soil.,United States,Texas,El Paso,,McKelligon Canyon; Franklin Mts; El Paso.,,31.835266,-106.478065,,10000.0,,,,,,,40
69,106,13448311,LL,LL00353697,Barton H. Warnock,,7675.0,1948-03-26,Common in limestone soil.,United States,Texas,El Paso,,"McKelligon Canyon, Franklin Mts. El Paso.",,,,,,,,,,,,40
69,106,13450735,LL,LL00363284,Barton H. Warnock,,7665.0,1948-03-26,Frequent in limestone soil.,United States,Texas,El Paso,,"McKelligon Canyon, Franklin Mts.; El Paso.",,31.835266,-106.478065,,10000.0,,,,,,,40
69,106,13423154,LL,LL00034744,Barton H. Warnock,,7659.0,,Frequent in limestone soil.,United States,Texas,El Paso,,"McKelligon Canyon, Franklin Mts.; El Paso.",,,,,,,,,,,,40
69,107,19518649,BRIT,BRIT480676,Barton H. Warnock,,9994.0,1951-08-28,In limestone soil.,United States,Texas,El Paso,,McKelligen Canyon; Franklin Mts.; El Paso.,,,,,,,,,,,,40
69,107,24927005,BRIT,BRIT454538,Barton H. Warnock,,,1951-08-28,Frequent perennial herb; limestone in soil.,United States,Texas,El Paso,,McKelligon Canyon; Franklin Mts.; El Paso.,,,,,,,,,,,,40
69,107,26786589,BRIT,BRIT416507,BartonÂ H.Â Warnock,,,1951-08-28,Limestone soil.,United States,Texas,El Paso,,"McKelligon Canyon; Franklin Mts., El Paso.",,,,,,,,,,,,40
69,107,26812186,BRIT,BRIT416355,Barton H. Warnock,,,1951-08-28,Limestone soil.,United States,Texas,El Paso,,McKelligon Canyon; Franklin Mts.; El Paso.,,,,,,,,,,,,40
69,107,13422155,LL,LL00031817,Barton H. Warnock,,9995.0,1951-08-28,Sparse vine; perennial; limestone soil.,United States,Texas,El Paso,,McKelligen Canyon; Franklin Mts.; El Paso.,,,,,,,,,,,,40
69,107,13457936,LL,LL00397772,Barton H. Warnock,,9998.0,1951-08-28,Sparse perennial; limestone soil.,United States,Texas,El Paso,,McKelligon Canyon; Franklin Mts. El Paso.,,,,,,,,,,,,40
69,107,13423624,LL,LL00035972,Barton H. Warnock,,9985.0,1951-08-28,Infrequent annual; limestone soil.,United States,Texas,El Paso,,"McKelligon Canyon, Franklin Mts., El Paso.",,,,,,,,,,,,40
69,107,13435848,LL,LL00309277,Barton H. Warnock,,9994.0,1951-08-28,Infrequent in limestone soil.,United States,Texas,El Paso,,McKelligon Canyon; Franklin Mts.; El Paso.,,,,,,,,,,,,40
69,107,13439952,LL,LL00322372,Barton H. Warnock,,9986.0,1951-08-28,Frequent perennial; limestone soil.,United States,Texas,El Paso,,"McKelligon Canyon; Franklin Mts., El Paso.",,,,,,,,,,,,40
69,108,26808476,BRIT,BRIT375130,Barton H. Warnock,,10028.0,1951-08-28,Limestone soil.,United States,Texas,El Paso,,McKelligon Canyon; Franklin Mts.; El Paso.,,,,,,,,,,,,40
69,108,13438725,LL,LL00318192,Barton H. Warnock,,10035.0,1951-08-28,Frequent; plants with greyish leaves; limestone soil.,United States,Texas,El Paso,,McKelligen Canyon; Franklin Mts. El Paso.,,,,,,,,,,,,40
69,108,13450802,LL,LL00363655,Barton H. Warnock,,10030.0,1951-08-28,Infrequent perennial; limestone soil.,United States,Texas,El Paso,,"McKelligon Canyon; Franklin Mts., El Paso.",,,,,,,,,,,,40
69,108,13464486,LL,LL00443318,Barton H. Warnock,,10034.0,1951-08-28,Infrequent low shrub-tree. Limestone soil.,United States,Texas,El Paso,,"McKelligen Canyon, Franklin Mtns. El Paso.",,,,,,,,,,,,40
69,108,13459383,LL,LL00402945,Barton H. Warnock,,10020.0,1951-08-28,"Frequent perennial herb, limestone soil.",United States,Texas,El Paso,,"McKellingon Canyon, Franklin Mts., El Paso.",,,,,,,,,,,,40
69,108,13454825,LL,LL00385355,Barton H. Warnock,,10025.0,1951-08-28,"Sparse perennial, vine.",United States,Texas,El Paso,,"Franklin Mts., McKellingon Canyon, El Paso.",,,,,,,,,,,,40
69,108,13440760,LL,LL00325033,Barton H. Warnock,,10021.0,1951-08-28,Infrequent perennial; limestone soil.,United States,Texas,El Paso,,McKelligen Canyon; Franklin Mts; El Paso.,,,,,,,,,,,,40
69,109,13459286,LL,LL00402588,Barton H. Warnock,,10103.0,1951-09-03,"Frequent perennial herb, limestone soil.",United States,Texas,El Paso,,"McKellingon Canyon, Franklin Mts., El Paso.",,,,,,,,,,,,40
69,109,13425768,LL,LL00044520,Barton H. Warnock,,10104.0,1951-09-03,"Sparse vine, fetid; limestone soil.",United States,Texas,El Paso,,McKelligen Canyon; Franklin Mts.; El Paso.,,31.83333,-106.58333,,10000.0,,,,,,,40
69,109,13427360,LL,LL00262786,Barton H. Warnock,,10107.0,1951-09-03,"Infrequent shrub; fruiting; limestone soil. McKelligon Canyon, Franklin Mts.",United States,Texas,El Paso,,"McKelligon Canyon, Franklin Mts., El Paso.",,,,,,,,,,,,40
69,109,13442869,LL,LL00333395,Barton H. Warnock,,10101.0,1951-09-03,Infrequent perennial; flowers orange; limestone soil.,United States,Texas,El Paso,,McKelligon canyon; Franklin Mts. El Paso.,,,,,,,,,,,,40
69,109,13518669,TEX,TEX00262788,Barton H. Warnock,,10105.0,1951-09-03,"Infrequent shrub; limestone soil. McKelligon Canyon, Franklin Mts.",United States,Texas,El Paso,,"McKelligon Canyon, Franklin Mts. El Paso.",,,,,,,,,,,,40
69,110,13418498,LL,LL00019380,Barton H. Warnock,,10087.0,1951-09-03,Infrequent in limestone soil.,United States,Texas,El Paso,,"El Paso; Franklin Mrs., McKelligon Canyon.",,,,,,,,,,,,40
69,110,13432819,LL,LL00297288,Barton H. Warnock,,10089.0,1951-09-03,Infrequent annual in limestone soil.,United States,Texas,El Paso,,"McKelligon Canyon; Franklin Mts.; El Paso, Tex.",,,,,,,,,,,,40
1304,1728,25281901,BRIT,BRIT542242,Barton H. Warnock,,14281.0,1956-09-29,limestone soil.,United States,Texas,El Paso,,East lower slope along the arroyas of the Franklin Mountains; about eight miles from El Paso toward the White Sands.,,,,,,,,,,,,39
1304,1728,13437305,LL,LL00313133,Barton H. Warnock,,14278.0,1956-09-29,Infrequent perennial; limestone soil.,United States,Texas,El Paso,,East lower slope along the arroyas of the Franklin Mountains; about eight miles from El Paso toward the White Sands.,,,,,,,,,,,,39
1304,1728,13460509,LL,LL00407416,Barton H. Warnock,,14285.0,1956-09-29,Infrequent annual herb; one-two feet tall; limestone soil.,United States,Texas,El Paso,,East lower slope along the arroyas of the Franklin Mountains; about eight miles from El Paso toward the White Sands.,,,,,,,,,,,,39
1304,1728,13456974,LL,LL00393610,Barton H. Warnock,,14287.0,1956-09-29,Infrequent vine; limestone soil.,United States,Texas,El Paso,,East lower slope along the arroyas of the Franklin Mountains; about eight miles from El Paso toward the White Sands.,,,,,,,,,,,,39
1304,1728,13439954,LL,LL00322375,Barton H. Warnock,,14274.0,1956-09-29,Frequent perennial; limestone soil.,United States,Texas,El Paso,,East lower slope along the arroyas of the Franklin Mountains; about eight miles from El Paso toward the White Sands.,,,,,,,,,,,,39
1304,1728,13450283,LL,LL00361636,Barton H. Warnock,,14290.0,1956-09-29,Infrequent; limestone soil.,United States,Texas,El Paso,,East lower slope along the arroyas of the Franklin Mountains; about eight miles from El Paso toward the White Sands.,,,,,,,,,,,,39
1304,1728,13452684,LL,LL00377122,Barton H. Warnock,,14281.0,1956-09-29,Infrequent perennial suffrutescent; limestone soil.,United States,Texas,El Paso,,"East lower slope along the arroyos of the Franklin Mountains, about 8 miles from El Paso toward the White Sands.",,,,,,,,,,,,39
1304,1728,13428904,LL,LL00284840,Barton H. Warnock,,14272.0,1956-09-29,Infrequent perennial herb; spreading; limestone soil.,United States,Texas,El Paso,,East lower slope along the arroyas of the Franklin Mountains; about eight miles from El Paso toward the White Sands.,,,,,,,,,,,,39
1304,1728,13450868,LL,LL00363964,Barton H. Warnock,,14271.0,1956-09-29,Infrequent perennial; limestone soil.,United States,Texas,El Paso,,East lower slope along the arroyas of the Franklin Mountains; about eight miles from El Paso toward the White Sands.,,31.903137,-106.494074,,10000.0,,,,,,,39
1304,1728,13530213,TEX,TEX00296857,Barton H. Warnock,,14277.0,1956-09-29,Frequent annual; limestone soil.,United States,Texas,El Paso,,East lower slope along the arroyas of the Franklin Mountains; about eight miles from El Paso toward the White Sands.,,,,,,,,,,,,39
1304,1728,28258378,BAYLU,BAYLU028573,Barton H. Warnock,,14272.0,1956-09-29,,United States,Texas,El Paso,,East lower slope along the arroyos of the Franklin Mountains; about eight miles from El Paso toward the White Sands.,,31.766251,-106.32786,WGS84,301.0,,albert_zertuche (2024-02-08 14:22:56),,georef batch tool 2024-02-08; GeoLocate,,,39
1304,1729,27114186,BRIT,BRIT566500,Barton H. Warnock,,14306.0,1956-09-29,Limestone soil; lower slopes along the arroyos.,United States,Texas,El Paso,,East lower slope along the arroyos of the Franklin Mountains; about eight miles from El Paso toward the White Sands.,,,,,,,,,,,,39
1304,1729,13450912,LL,LL00364101,Barton H. Warnock,,14297.0,1956-09-29,Infrequent perennial; limestone soil.,United States,Texas,El Paso,,East lower slope along the arroyas of the Franklin Mountains; about eight miles from El Paso toward the White Sands.,,,,,,,,,,,,39
