Group_ID,Sub_Group_ID,id,institutionCode,catalogNumber,recordedBy,associatedCollectors,recordNumber,eventDate,habitat,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,allowed_institution_count
5,19,27409925,TEX,TEX00470945,Delzie Demaree,,48460.0,1963-07-16,Sandy and rocky areas. Bottoms.,United States,Texas,Terrell,,Independence Creek near Pecos River. Dryden.,,,,,,,,,,,,59
5,19,27409669,TEX,TEX00470712,Delzie Demaree,,48462.0,1963-07-16,Dry rocky bottoms.,United States,Texas,Terrell,,Independence Creek near Pecos River. P.O. Dryden.,,30.449099,-101.72866,,1600.0,,,,,,,59
5,19,27409669,TEX,TEX00470712,Delzie Demaree,,48462.0,1963-07-16,Dry rocky bottoms.,United States,Texas,Terrell,,Independence Creek near Pecos River. P.O. Dryden.,,30.449099,-101.72866,,1600.0,,,,,,,59
5,20,27423725,TEX,TEX00488176,Delzie Demaree,,50909.0,1964-01-01,Moist areas in creek.,United States,Texas,Terrell,,Independence Creek near Pecos River. P. O. Dryden.,,,,,,,,,,,,59
5,21,22732522,KANU,213832,Delzie Demaree,,48471.0,1963-07-17,Dry bluff by Pecos River near mouth of creek below.,United States,Texas,Terrell,,"Independence Creek near Pecos River, Dryden",,30.465191,-101.790544,WGS84,7005.0,,Craig C Freeman,online gazetteer,GEOLocate,,2018-01-16,59
5,21,22737465,KANU,136392,Delzie Demaree,,48480.0,1963-07-17,Banks of Pecos River. Wet sand.,United States,Texas,Terrell,,"Independence Creek near Pecos River, Dryden",,30.465191,-101.790544,WGS84,7005.0,,Craig C Freeman,online gazetteer,GEOLocate,,2018-01-16,59
479,575,13460006,LL,LL00405590,Barton H. Warnock|Wilbur D. McBryde,,14732.0,1957-06-01,Infrequent; annual; flower cream colored to whitish; limestone soil.,United States,Texas,Terrell,,Low hills in upper Big Canyon; about thirty miles north of Sanderson toward Sheffield.,,,,,,,,,,,,40
479,575,13451965,LL,LL00368927,Barton H. Warnock|Wilbur D. McBryde,,14729.0,1957-06-01,Infrequent; perennial; limestone soil.,United States,Texas,Terrell,,Low hills in upper Big Canyon; about thirty miles north of Sanderson toward Sheffield.,,,,,,,,,,,,40
479,575,13430531,LL,LL00290203,Barton H. Warnock|Wilbur D. McBryde,,14741.0,1957-06-01,Infrequent shrub; spinecrant flowers orange (bright red); eight to ten feet tall.,United States,Texas,Terrell,,Low hills in upper Big Canyon; about thirty miles north of Sanderson toward Sheffield.,,,,,,,,,,,,40
479,575,13442394,LL,LL00331383,Barton H. Warnock|Wilbur D. McBryde,,14739.0,1957-06-01,Frequent perennial with rhizomes; limestone soil.,United States,Texas,Terrell,,Low hills in upper Big Canyon; about thirty miles north of Sanderson toward Sheffield.,,,,,,,,,,,,40
479,575,13429702,LL,LL00287636,Barton H. Warnock|Wilbur D. McBryde,,14726.0,1957-06-01,Infrequent; perennial herb; long pedial; flowers orange; limestone soil.,United States,Texas,Terrell,,Low hills in upper Big Canyon; about thirty miles north of Sanderson toward Sheffield.,,,,,,,,,,,,40
479,575,13452186,LL,LL00369661,Barton H. Warnock|Wilbur D. McBryde,,14722.0,1957-06-01,Frequent; perennial; herb; flowers deep blue; one to three feet tall; limestone soil.,United States,Texas,Terrell,,Low hills in upper Big Canyon; about thirty miles north of Sanderson toward Sheffield.,,,,,,,,,,,,40
479,575,13462603,LL,LL00415685,Barton H. Warnock|Wilbur D. McBryde,,14728.0,1957-06-01,Frequent; pungent; annual; long pedicels; limestone soil.,United States,Texas,Terrell,,Low hills in upper Big Canyon; about thirty miles north of Sanderson toward Sheffield.,,,,,,,,,,,,40
479,575,13433640,LL,LL00300833,Barton H. Warnock|Wilbur D. McBryde,,14724.0,1957-06-01,Flowers magenta; frequent; low succulent; annual; limestone soil.,United States,Texas,Terrell,,Low hills in upper Big Canyon; about thirty miles north of Sanderson toward Sheffield.,,,,,,,,,,,,40
479,575,13457104,LL,LL00394076,Barton H. Warnock|Wilbur D. McBryde,,14730.0,1957-06-01,Frequent; annual; numerous host; limestone soil.,United States,Texas,Terrell,,Low hills in upper Big Canyon; about thirty miles north of Sanderson toward Sheffield.,,30.577931,-102.394032,,10000.0,,,,,,,40
479,575,13461462,LL,LL00411621,Barton H. Warnock|Wilbur D. McBryde,,14735.0,1957-06-01,Frequent; perennial herb; limestone soil.,United States,Texas,Terrell,,Low hills in upper Big Canyon; about thirty miles north of Sanderson toward Sheffield.,,,,,,,,,,,,40
479,576,13460591,LL,LL00407597,Barton H. Warnock|Wilbur D. McBryde,,14790.0,1957-06-01,Infrequent; long pedicels perennial; flowers orange; limestone soil.,United States,Texas,Terrell,,Low hills in upper Big Canyon; about thirty miles north of Sanderson toward Sheffield.,,,,,,,,,,,,40
479,576,13436183,LL,LL00310198,Barton H. Warnock|Wilbur D. McBryde,,14782.0,1957-06-01,Infrequent shrub; two to three feet tall; limestone soil.,United States,Texas,Terrell,,Low hills in upper Big Canyon; about thirty miles north of Sanderson toward Sheffield.,,30.47528,-102.31389,,10000.0,,,,,,,40
479,576,13430294,LL,LL00289490,Barton H. Warnock|Wilbur D. McBryde,,14780.0,1957-06-01,Infrequent shrub; two to six feet tall; bluish stems; limestone soil.,United States,Texas,Terrell,,Low hills in upper Big Canyon; about thirty miles north of Sanderson toward Sheffield.,,,,,,,,,,,,40
479,576,13433364,LL,LL00299362,Barton H. Warnock|Wilbur D. McBryde,,14785.0,1957-06-01,Infrequent; brittle perennial; perianth magenta; limestone soil.,United States,Texas,Terrell,,Low hills in upper Big Canyon; about thirty miles north of Sanderson toward Sheffield.,,,,,,,,,,,,40
479,576,13433589,LL,LL00300505,Barton H. Warnock|Wilbur D. McBryde,,14787.0,1957-06-01,Infrequent; low perennial; limestone soil.,United States,Texas,Terrell,,Low hills in upper Big Canyon; about thirty miles north of Sanderson toward Sheffield.,,,,,,,,,,,,40
479,577,13428641,LL,LL00284151,Barton H. Warnock|Wilbur D. McBryde,,14745.0,1957-06-01,Infrequent trailing perennial herb; flower greenish with purple; limestone soil.,United States,Texas,Terrell,,Low hills in Big Canyon; about thirty miles north of Sanderson toward Sheffield.,,,,,,,,,,,,40
479,577,13427903,LL,LL00281647,Barton H. Warnock|Wilbur D. McBryde,,14748.0,1957-06-01,Infrequent perennial; erect herb; flower maroon; pungent; limestone soil.,United States,Texas,Terrell,,Low hills in upper Big Canyon; about thirty miles north of Sanderson toward Sheffield.,,,,,,,,,,,,40
479,577,13430666,LL,LL00290717,Barton H. Warnock|Wilbur D. McBryde,,14753.0,1957-06-01,Infrequent annual; flowers yellow open in late afternoon; limestone soil.,United States,Texas,Terrell,,Low hills in upper Big Canyon; about thirty miles north of Sanderson toward Sheffield.,,,,,,,,,,,,40
479,577,13453011,LL,LL00378059,Barton H. Warnock|Wilbur D. McBryde,,14743.0,1957-06-01,Frequent along arroyas; low hills.,United States,Texas,Terrell,,Low hills in upper Big Canyon; about thirty miles north of Sanderson toward Sheffield.,,,,,,,,,,,,40
479,577,13430233,LL,LL00289325,Barton H. Warnock|Wilbur D. McBryde,,14747.0,1957-06-01,Infrequent low spinescent shrub; usually less than two feet tall; flower small and yellow; fruit purplish when ripe.,United States,Texas,Terrell,,Low hills in Big Canyon; about thirty miles north of Sanderson toward Sheffield.,,,,,,,,,,,,40
479,577,13583010,TEX,TEX00378058,Barton H. Warnock|Wilbur D. McBryde,,14743.0,1957-06-01,Frequent along arroyas; low hills.,United States,Texas,Terrell,,Low hills in upper Big Canyon; about thirty miles north of Sanderson toward Sheffield.,,,,,,,,,,,,40
479,577,13597163,TEX,TEX00397774,Barton H. Warnock|Wilbur D. McBryde,,14746.0,1957-06-01,Infrequent perennial herb; stinging hairs present; limestone soil.,United States,Texas,Terrell,,"Low hills in upper Big Canyon, about thirty miles north of Sanderson toward Sheffield.",,,,,,,,,,,,40
479,578,13435727,LL,LL00308881,Barton H. Warnock|Wilbur D. McBryde,,14816.0,1957-06-01,Infrequent; along arroyos; ten to twenty feet tall; limestone soil; low hills.,United States,Texas,Terrell,,Low hills in upper Big Canyon; about thirty miles north of Sanderson toward Sheffield.,,,,,,,,,,,,40
479,578,13458432,LL,LL00399723,Barton H. Warnock|Wilbur D. McBryde,,14806.0,1957-06-01,Frequent annual herb; flower blue; limestone soil.,United States,Texas,Terrell,,Low hills in upper Big Canyon; about thirty miles north of Sanderson toward Sheffield.,,,,,,,,,,,,40
479,578,13425405,LL,LL00041972,Barton H. Warnock|Wilbur D. McBryde,,14822.0,1957-06-01,Infrequent perennial; flowers cream; limestone soil.,United States,Texas,Terrell,,Low hills in upper Big Canyon; about thirty miles north of Sanderson toward Sheffield.,,,,,,,,,,,,40
479,578,13435777,LL,LL00309017,Barton H. Warnock|Wilbur D. McBryde,,14807.0,1957-06-01,Infrequent perennial herb; flower blue; limestone soil.,United States,Texas,Terrell,,Low hills in upper Big Canyon; about thirty miles north of Sanderson toward Sheffield.,,,,,,,,,,,,40
479,579,13440113,LL,LL00323018,Barton H. Warnock|Wilbur D. McBryde,,14802.0,1957-06-01,Infrequent perennial; limestone soil.,United States,Texas,Terrell,,Low hills in upper Big Canyon; about thirty miles north of Sanderson towards Sheffield.,,,,,,,,,,,,40
479,579,13435196,LL,LL00305951,Barton H. Warnock|Wilbur D. McBryde,,14804.0,1957-06-01,Frequent; low tree; four to ten feet tall; limestone soil.,United States,Texas,Terrell,,Low hills in upper Big Canyon; about thirty miles north of Sanderson toward Sheffield.,,30.577931,-102.394032,,10000.0,,,,,,,40
479,580,13433338,LL,LL00299274,Barton H. Warnock|Wilbur D. McBryde,,14770.0,1957-06-01,Frequent perennial herb; perianth magenta; limestone soil.,United States,Texas,Terrell,,Low hills in upper Big Canyon; about thirty miles north of Sanderson toward Sheffield.,,,,,,,,,,,,40
479,580,13460578,LL,LL00407561,Barton H. Warnock|Wilbur D. McBryde,,14760.0,1957-06-01,Frequent shrub; long pedicels; flowers yellow; limestone soil.,United States,Texas,Terrell,,Low hills in upper Big Canyon; about thirty miles north of Sanderson toward Sheffield.,,,,,,,,,,,,40
479,580,13463957,LL,LL00434731,Barton H. Warnock|Wilbur D. McBryde,,14775.0,1957-06-01,Infrequent perennial herb; flowers yellow; limestone soil.,United States,Texas,Terrell,,Low hills in upper Big Canyon; about thirty miles north of Sanderson toward Sheffield.,,,,,,,,,,,,40
479,580,13459960,LL,LL00405422,Barton H. Warnock|Wilbur D. McBryde,,14777.0,1957-06-01,Frequent perennial; flower white; limestone soil.,United States,Texas,Terrell,,Low hills in upper Big Canyon; about thirty miles north of Sanderson toward Sheffield.,,,,,,,,,,,,40
479,580,13593997,TEX,TEX00393645,Barton H. Warnock|Wilbur D. McBryde,,14766.0,1957-06-01,Infrequent vine; flowers white and pink; limestone soil.,United States,Texas,Terrell,,Low hills in upper Big Canyon; about thirty miles north of Sanderson toward Sheffield.,,30.47528,-102.31389,,10000.0,,,,,,,40
479,581,13461614,LL,LL00412216,Barton H. Warnock|Wilbur D. McBryde,,14721.0,1957-06-01,Frequent; annual; depressious; limestone soil.,United States,Texas,Terrell,,Low hills in upper Big Canyon; about thirty miles north of Sanderson toward Sheffield.,,,,,,,,,,,,40
479,581,13427839,LL,LL00281436,Barton H. Warnock|Wilbur D. McBryde,,14716.0,1957-06-01,"Frequent, annual; limestone soil.",United States,Texas,Terrell,,Low hills in upper Big Canyon; about thirty miles north of Sanderson toward Sheffield.,,,,,,,,,,,,40
479,581,13435206,LL,LL00307004,Barton H. Warnock|Wilbur D. McBryde,,14718.0,1957-06-01,Frequent; low; much branching; annual; limestone soil.,United States,Texas,Terrell,,"Low hills in upper Big Canyon, about thirty miles north of Sanderson toward Sheffield.",,,,,,,,,,,,40
479,581,13429977,LL,LL00288496,Barton H. Warnock|Wilbur D. McBryde,,14717.0,1957-06-01,Frequent; annual; beneath shrubs; limestone soil; low hills.,United States,Texas,Terrell,,Low hills in upper Big Canyon; about thirty miles north of Sanderson toward Sheffield.,,30.25417,-102.01,,10000.0,,,,,,,40
479,581,13606933,TEX,TEX00412274,Barton H. Warnock|Wilbur D. McBryde,,14721.0,1957-06-01,Frequent; annual; depressious; limestone soil.,United States,Texas,Terrell,,Low hills in upper Big Canyon; about thirty miles north of Sanderson toward Sheffield.,,,,,,,,,,,,40
479,582,29183574,LL,LL00004879,Barton H. Warnock|Wilbur D. McBryde,,14759.0,1957-06-01,Limestone soil.,United States,Texas,Terrell,,Low hills in upper Big Canyon; about thirty miles north of Sanderson toward Sheffield.,,,,,,,,,,,,40
479,583,13603328,TEX,TEX00406230,Barton H. Warnock|Wilbur D. McBryde,,14831.0,1957-06-01,Frequent; perennial herb; flower yellow; limestone soil.,United States,Texas,Terrell,,Low hills in upper Big Canyon; about thirty miles north of Sanderson toward Sheffield.,,,,,,,,,,,,40
783,1002,13605247,TEX,TEX00408902,Barton H. Warnock|J. O. Parks|Billie Lee Turner,,142.0,1949-04-10,"Scapose perennial; old rays recurved; light orange; along highway, limestone soil.",United States,Texas,Terrell,,20 miles east of Dryden.,,,,,,,,,,,,28
783,1002,13522294,TEX,TEX00285007,J. O. Parks|Billie Lee Turner|Barton H. Warnock,,136.0,1949-04-10,"Infrequent annual along highway, limestone soil.",United States,Texas,Terrell,,20 miles east of Dryden.,,,,,,,,,,,,28
783,1002,13539147,TEX,TEX00310409,Barton H. Warnock|J. O. Parks|Billie Lee Turner,,144.0,1949-04-10,"Infrequent (staminate) shrub along highway, limestone soil.",United States,Texas,Terrell,,20 miles east of Dryden.,,,,,,,,,,,,28
783,1003,13598455,TEX,TEX00399509,J. O. Parks|Billie Lee Turner|Barton H. Warnock,,117.0,1949-04-10,"Infrequent annual; lavender flws. along highway, limestone soil.",United States,Texas,Terrell,,20 miles east of Dryden.,,,,,,,,,,,,28
783,1003,13566003,TEX,TEX00347724,Barton H. Warnock|J. O. Parks|Billie Lee Turner,,108.0,1949-04-10,Common annual along highway; limestone soil.,United States,Texas,Terrell,,20 miles east of Dryden.,,,,,,,,,,,,28
783,1003,13602070,TEX,TEX00404501,Barton H. Warnock|J. O. Parks|Billie Lee Turner,,114.0,1949-04-10,"Infrequent low perennial along highway, limestone soil.",United States,Texas,Terrell,,20 miles east of Dryden.,,,,,,,,,,,,28
783,1003,13566101,TEX,TEX00347852,Barton H. Warnock|J. O. Parks|Billie Lee Turner,,109.0,1949-04-10,"Infrequent annual along highway, limestone soil.",United States,Texas,Terrell,,20 miles east of Dryden.,,,,,,,,,,,,28
783,1003,13593996,TEX,TEX00393643,Barton H. Warnock|J. O. Parks|Billie Lee Turner,,124.0,1949-04-10,"Infrequent perennial; white to pink petals with dark maroon center; along highway, limestone soil.",United States,Texas,Terrell,,20 miles east of Dryden.,,,,,,,,,,,,28
783,1004,13565409,TEX,TEX00346947,J. O. Parks|Billie Lee Turner|Barton H. Warnock,,100.0,1949-04-10,Infrequent perennial; lavender flws; along highway; limestone soil.,United States,Texas,Terrell,,20 miles east of Dryden.,,,,,,,,,,,,28
